tau_fn,iv_strength,dgp,num_data,estimator,epoch,avg_moment_loss,std_moment_loss,avg_abs_moment_loss,std_abs_moment_loss,MC_runs
sin,0.6,z_image,2000,AGMM,27,0.008349908608943224,0.003277700473949202,0.008349908608943224,0.003277700473949202,5
sin,0.6,z_image,2000,AGMM,28,0.0088707793969661,0.004550574485624515,0.0088707793969661,0.004550574485624515,5
sin,0.6,z_image,2000,AGMM,29,0.010267185699194669,0.004019885056683035,0.010267185699194669,0.004019885056683035,5
sin,0.6,z_image,2000,AGMM,30,0.00836056675761938,0.0030769812145232667,0.00836056675761938,0.0030769812145232667,5
sin,0.6,z_image,2000,AGMM,31,0.011284148506820201,0.008863489852161364,0.011284148506820201,0.008863489852161364,5
sin,0.6,z_image,2000,AGMM,32,0.00793762058019638,0.003659216985335315,0.00793762058019638,0.003659216985335315,5
sin,0.6,z_image,2000,AGMM,33,0.00777148874476552,0.002837641097407347,0.00777148874476552,0.002837641097407347,5
sin,0.6,z_image,2000,AGMM,34,0.009865848440676927,0.008249824400627279,0.009865848440676927,0.008249824400627279,5
sin,0.6,z_image,2000,AGMM,35,0.006349636474624276,0.0022832611272616955,0.006349636474624276,0.0022832611272616955,5
sin,0.6,z_image,2000,AGMM,36,0.010617803176864981,0.005135049378402416,0.010617803176864981,0.005135049378402416,5
sin,0.6,z_image,2000,AGMM,37,0.006322653824463486,0.0032845003621562643,0.006322653824463486,0.0032845003621562643,5
sin,0.6,z_image,2000,AGMM,38,0.012382942717522383,0.011281820882260495,0.012382942717522383,0.011281820882260495,5
sin,0.6,z_image,2000,AGMM,39,0.009275277890264989,0.004309313909961401,0.009275277890264989,0.004309313909961401,5
sin,0.6,z_image,2000,AGMM,40,0.011209915857762098,0.0047027528243364656,0.011209915857762098,0.0047027528243364656,5
sin,0.6,z_image,2000,AGMM,41,0.00723670837469399,0.0043521126454300315,0.00723670837469399,0.0043521126454300315,5
sin,0.6,z_image,2000,AGMM,42,0.005834624636918306,0.0027230156014529353,0.005834624636918306,0.0027230156014529353,5
sin,0.6,z_image,2000,AGMM,43,0.012540805339813232,0.010541554458406047,0.012540805339813232,0.010541554458406047,5
sin,0.6,z_image,2000,AGMM,44,0.007941150153055788,0.006268653044646793,0.007941150153055788,0.006268653044646793,5
sin,0.6,z_image,2000,AGMM,45,0.007937597762793302,0.003855999448804449,0.007937597762793302,0.003855999448804449,5
sin,0.6,z_image,2000,AGMM,46,0.009879059437662364,0.0026448044066470365,0.009879059437662364,0.0026448044066470365,5
sin,0.6,z_image,2000,AGMM,47,0.007161975745111704,0.0025852045714697385,0.007161975745111704,0.0025852045714697385,5
sin,0.6,z_image,2000,AGMM,48,0.007494997698813677,0.003799021980434285,0.007494997698813677,0.003799021980434285,5
sin,0.6,z_image,2000,AGMM,49,0.009418244240805507,0.008581840895421796,0.009418244240805507,0.008581840895421796,5
sin,0.6,z_image,2000,AGMM,50,0.007954332511872053,0.0038845424526112887,0.007954332511872053,0.0038845424526112887,5
sin,0.6,z_image,2000,AGMM,51,0.007519037183374167,0.002398408411476338,0.007519037183374167,0.002398408411476338,5
sin,0.6,z_image,2000,AGMM,52,0.008150137774646283,0.003152444534853466,0.008150137774646283,0.003152444534853466,5
sin,0.6,z_image,2000,AGMM,53,0.007596262963488698,0.005799324547406469,0.007596262963488698,0.005799324547406469,5
sin,0.6,z_image,2000,AGMM,54,0.009772391011938452,0.005883852295732566,0.009772391011938452,0.005883852295732566,5
sin,0.6,z_image,2000,AGMM,55,0.005564500438049435,0.0028375478309124067,0.005564500438049435,0.0028375478309124067,5
sin,0.6,z_image,2000,AGMM,56,0.007114055147394538,0.0034232945977748074,0.007114055147394538,0.0034232945977748074,5
sin,0.6,z_image,2000,AGMM,57,0.0077007592655718325,0.003968874938079536,0.0077007592655718325,0.003968874938079536,5
sin,0.6,z_image,2000,AGMM,58,0.010997690074145795,0.005089211891344618,0.010997690074145795,0.005089211891344618,5
sin,0.6,z_image,2000,AGMM,59,0.006322401389479637,0.002085278837031459,0.006322401389479637,0.002085278837031459,5
sin,0.6,z_image,2000,AGMM,60,0.005930372420698405,0.0020720151291970285,0.005930372420698405,0.0020720151291970285,5
sin,0.6,z_image,2000,AGMM,61,0.0071178065612912175,0.003711723128835566,0.0071178065612912175,0.003711723128835566,5
sin,0.6,z_image,2000,AGMM,62,0.006098761130124331,0.0027692833379401524,0.006098761130124331,0.0027692833379401524,5
sin,0.6,z_image,2000,AGMM,63,0.005600729817524552,0.0027540515336119484,0.005600729817524552,0.0027540515336119484,5
sin,0.6,z_image,2000,AGMM,64,0.009926057048141956,0.0066069176921623105,0.009926057048141956,0.0066069176921623105,5
sin,0.6,z_image,2000,AGMM,65,0.008206968335434795,0.005150385737485723,0.008206968335434795,0.005150385737485723,5
sin,0.6,z_image,2000,AGMM,66,0.01017362279817462,0.005905135982480075,0.01017362279817462,0.005905135982480075,5
sin,0.6,z_image,2000,AGMM,67,0.00797339780256152,0.002225170597147765,0.00797339780256152,0.002225170597147765,5
sin,0.6,z_image,2000,AGMM,68,0.007055063359439373,0.004266974720449354,0.007055063359439373,0.004266974720449354,5
sin,0.6,z_image,2000,AGMM,69,0.005987208336591721,0.002068462532687015,0.005987208336591721,0.002068462532687015,5
sin,0.6,z_image,2000,AGMM,70,0.008949445514008402,0.006887076496395469,0.008949445514008402,0.006887076496395469,5
sin,0.6,z_image,2000,AGMM,71,0.005944772716611623,0.0017882027572901308,0.005944772716611623,0.0017882027572901308,5
sin,0.6,z_image,2000,AGMM,72,0.008230265416204929,0.0040369670330618265,0.008230265416204929,0.0040369670330618265,5
sin,0.6,z_image,2000,AGMM,73,0.0073818175587803125,0.00619166551916831,0.0073818175587803125,0.00619166551916831,5
sin,0.6,z_image,2000,AGMM,74,0.006912806164473295,0.002804085308729555,0.006912806164473295,0.002804085308729555,5
sin,0.6,z_image,2000,AGMM,75,0.005294101592153311,0.0012763523011911557,0.005294101592153311,0.0012763523011911557,5
sin,0.6,z_image,2000,AGMM,76,0.009609651146456599,0.007180848083759041,0.009609651146456599,0.007180848083759041,5
sin,0.6,z_image,2000,AGMM,77,0.004386576544493437,0.0021028231363761285,0.004386576544493437,0.0021028231363761285,5
sin,0.6,z_image,2000,AGMM,78,0.006831312528811395,0.0037850290843958103,0.006831312528811395,0.0037850290843958103,5
sin,0.6,z_image,2000,AGMM,79,0.007973294099792838,0.003217962159518732,0.007973294099792838,0.003217962159518732,5
sin,0.6,z_image,2000,AGMM,80,0.012388782156631351,0.01350293177997128,0.012388782156631351,0.01350293177997128,5
sin,0.6,z_image,2000,AGMM,81,0.006082035088911653,0.002956400797508991,0.006082035088911653,0.002956400797508991,5
sin,0.6,z_image,2000,AGMM,82,0.006624155445024371,0.0039271008730004655,0.006624155445024371,0.0039271008730004655,5
sin,0.6,z_image,2000,AGMM,83,0.008208113349974155,0.007971121074986204,0.008208113349974155,0.007971121074986204,5
sin,0.6,z_image,2000,AGMM,84,0.005416399473324418,0.0027999556296679903,0.005416399473324418,0.0027999556296679903,5
sin,0.6,z_image,2000,AGMM,85,0.005588711239397526,0.003120895674811939,0.005588711239397526,0.003120895674811939,5
sin,0.6,z_image,2000,AGMM,86,0.004656160995364189,0.0020554714507464173,0.004656160995364189,0.0020554714507464173,5
sin,0.6,z_image,2000,AGMM,87,0.005650928011164069,0.0020994337777038206,0.005650928011164069,0.0020994337777038206,5
sin,0.6,z_image,2000,AGMM,88,0.004685050970874727,0.002748530191183088,0.004685050970874727,0.002748530191183088,5
sin,0.6,z_image,2000,AGMM,89,0.00580973457545042,0.0035668963635315967,0.00580973457545042,0.0035668963635315967,5
sin,0.6,z_image,2000,AGMM,90,0.006010684696957469,0.0018104139620433027,0.006010684696957469,0.0018104139620433027,5
sin,0.6,z_image,2000,AGMM,91,0.005467247730121016,0.0028266477387840446,0.005467247730121016,0.0028266477387840446,5
sin,0.6,z_image,2000,AGMM,92,0.006708097923547029,0.0032675464744920664,0.006708097923547029,0.0032675464744920664,5
sin,0.6,z_image,2000,AGMM,93,0.00538135003298521,0.0026800128261476918,0.00538135003298521,0.0026800128261476918,5
sin,0.6,z_image,2000,AGMM,94,0.005309219984337687,0.002381093484882738,0.005309219984337687,0.002381093484882738,5
sin,0.6,z_image,2000,AGMM,95,0.0079202342312783,0.0040633517723835475,0.0079202342312783,0.0040633517723835475,5
sin,0.6,z_image,2000,AGMM,96,0.005590517586097121,0.0030012515692613493,0.005590517586097121,0.0030012515692613493,5
sin,0.6,z_image,2000,AGMM,97,0.0055426559410989285,0.0019265791708869926,0.0055426559410989285,0.0019265791708869926,5
sin,0.6,z_image,2000,AGMM,98,0.0049071721732616425,0.0016072884998552183,0.0049071721732616425,0.0016072884998552183,5
sin,0.6,z_image,2000,AGMM,99,0.005240742769092322,0.0011743809555837315,0.005240742769092322,0.0011743809555837315,5
sin,0.6,z_image,2000,AGMM,100,0.006324853608384728,0.004261740236294242,0.006324853608384728,0.004261740236294242,5
sin,0.6,z_image,2000,AGMM,101,0.006431488576345146,0.0034690288156014404,0.006431488576345146,0.0034690288156014404,5
sin,0.6,z_image,2000,AGMM,102,0.006697901850566268,0.005909014573149802,0.006697901850566268,0.005909014573149802,5
sin,0.6,z_image,2000,AGMM,103,0.004857177659869194,0.0018304794066039854,0.004857177659869194,0.0018304794066039854,5
sin,0.6,z_image,2000,AGMM,104,0.007179999817162752,0.0031325862090360655,0.007179999817162752,0.0031325862090360655,5
sin,0.6,z_image,2000,AGMM,105,0.005394839122891426,0.0031565213364859344,0.005394839122891426,0.0031565213364859344,5
sin,0.6,z_image,2000,AGMM,106,0.005450370954349637,0.0029613198946013422,0.005450370954349637,0.0029613198946013422,5
sin,0.6,z_image,2000,AGMM,107,0.005562719563022256,0.003082362288561932,0.005562719563022256,0.003082362288561932,5
sin,0.6,z_image,2000,AGMM,108,0.008240129239857197,0.008037680040975673,0.008240129239857197,0.008037680040975673,5
sin,0.6,z_image,2000,AGMM,109,0.004915907932445407,0.002175378604826799,0.004915907932445407,0.002175378604826799,5
sin,0.6,z_image,2000,AGMM,110,0.0055904427077621225,0.002056093602316436,0.0055904427077621225,0.002056093602316436,5
sin,0.6,z_image,2000,AGMM,111,0.0076154659036546946,0.006011186580487363,0.0076154659036546946,0.006011186580487363,5
sin,0.6,z_image,2000,AGMM,112,0.00470896102488041,0.0009039913980062636,0.00470896102488041,0.0009039913980062636,5
sin,0.6,z_image,2000,AGMM,113,0.005820009624585509,0.003538967409901686,0.005820009624585509,0.003538967409901686,5
sin,0.6,z_image,2000,AGMM,114,0.005349442036822439,0.0022269785649457526,0.005349442036822439,0.0022269785649457526,5
sin,0.6,z_image,2000,AGMM,115,0.005600844114087522,0.002711587970702194,0.005600844114087522,0.002711587970702194,5
sin,0.6,z_image,2000,AGMM,116,0.004711309401318431,0.001100299826868947,0.004711309401318431,0.001100299826868947,5
sin,0.6,z_image,2000,AGMM,117,0.005740049667656422,0.0018672639336228198,0.005740049667656422,0.0018672639336228198,5
sin,0.6,z_image,2000,AGMM,118,0.004880722495727241,0.002100926907935481,0.004880722495727241,0.002100926907935481,5
sin,0.6,z_image,2000,AGMM,119,0.008440097980201244,0.005357303184740382,0.008440097980201244,0.005357303184740382,5
sin,0.6,z_image,2000,AGMM,120,0.007077221339568496,0.004592865003273527,0.007077221339568496,0.004592865003273527,5
sin,0.6,z_image,2000,AGMM,121,0.00619597639888525,0.002219079480528546,0.00619597639888525,0.002219079480528546,5
sin,0.6,z_image,2000,AGMM,122,0.005710400128737092,0.0024795691575330552,0.005710400128737092,0.0024795691575330552,5
sin,0.6,z_image,2000,AGMM,123,0.004904542444273829,0.001368110207249071,0.004904542444273829,0.001368110207249071,5
sin,0.6,z_image,2000,AGMM,124,0.005253633065149188,0.0013678534257163348,0.005253633065149188,0.0013678534257163348,5
sin,0.6,z_image,2000,AGMM,125,0.008583941031247377,0.004452835142123206,0.008583941031247377,0.004452835142123206,5
sin,0.6,z_image,2000,AGMM,126,0.00669720396399498,0.003304368141213097,0.00669720396399498,0.003304368141213097,5
sin,0.6,z_image,2000,AGMM,127,0.006362052401527762,0.0035473035719853483,0.006362052401527762,0.0035473035719853483,5
sin,0.6,z_image,2000,AGMM,128,0.0065424563363194466,0.0032576541099098187,0.0065424563363194466,0.0032576541099098187,5
sin,0.6,z_image,2000,AGMM,129,0.004773892043158412,0.002358748959614922,0.004773892043158412,0.002358748959614922,5
sin,0.6,z_image,2000,AGMM,130,0.007833645259961487,0.005707617581052982,0.007833645259961487,0.005707617581052982,5
sin,0.6,z_image,2000,AGMM,131,0.004612606111913919,0.001870576144757434,0.004612606111913919,0.001870576144757434,5
sin,0.6,z_image,2000,AGMM,132,0.006446163728833198,0.0013467937354500765,0.006446163728833198,0.0013467937354500765,5
sin,0.6,z_image,2000,AGMM,133,0.0052934644743800165,0.002270296672843226,0.0052934644743800165,0.002270296672843226,5
sin,0.6,z_image,2000,AGMM,134,0.0057618353515863415,0.0006755603563708746,0.0057618353515863415,0.0006755603563708746,5
sin,0.6,z_image,2000,AGMM,135,0.00464050502050668,0.0027028582264606157,0.00464050502050668,0.0027028582264606157,5
sin,0.6,z_image,2000,AGMM,136,0.0074425386264920235,0.003747984466757172,0.0074425386264920235,0.003747984466757172,5
sin,0.6,z_image,2000,AGMM,137,0.003676091157831252,0.0015535043954048703,0.003676091157831252,0.0015535043954048703,5
sin,0.6,z_image,2000,AGMM,138,0.004168086033314466,0.0011627546673928524,0.004168086033314466,0.0011627546673928524,5
sin,0.6,z_image,2000,AGMM,139,0.008582760766148567,0.009403945951513054,0.008582760766148567,0.009403945951513054,5
sin,0.6,z_image,2000,AGMM,140,0.00449851481243968,0.0011226896442092069,0.00449851481243968,0.0011226896442092069,5
sin,0.6,z_image,2000,AGMM,141,0.008110100869089365,0.0074790649374072635,0.008110100869089365,0.0074790649374072635,5
sin,0.6,z_image,2000,AGMM,142,0.008293474931269884,0.007864303233364404,0.008293474931269884,0.007864303233364404,5
sin,0.6,z_image,2000,AGMM,143,0.007425118610262871,0.004179335532642166,0.007425118610262871,0.004179335532642166,5
sin,0.6,z_image,2000,AGMM,144,0.004375477973371744,0.0018000523892214748,0.004375477973371744,0.0018000523892214748,5
sin,0.6,z_image,2000,AGMM,145,0.0052838188130408525,0.0026743089713525095,0.0052838188130408525,0.0026743089713525095,5
sin,0.6,z_image,2000,AGMM,146,0.00402346053160727,0.0014472743714239948,0.00402346053160727,0.0014472743714239948,5
sin,0.6,z_image,2000,AGMM,147,0.0057348169852048155,0.0030237015047045257,0.0057348169852048155,0.0030237015047045257,5
sin,0.6,z_image,2000,AGMM,148,0.006171001633629203,0.0037578898585546813,0.006171001633629203,0.0037578898585546813,5
sin,0.6,z_image,2000,AGMM,149,0.0062758663669228556,0.00429665523773468,0.0062758663669228556,0.00429665523773468,5
sin,0.6,z_image,2000,AGMM,150,0.005145315267145634,0.001866103215220931,0.005145315267145634,0.001866103215220931,5
sin,0.6,z_image,2000,AGMM,151,0.004786828369833529,0.0029450910081627556,0.004786828369833529,0.0029450910081627556,5
sin,0.6,z_image,2000,AGMM,152,0.004519271617755294,0.0024307831944689507,0.004519271617755294,0.0024307831944689507,5
sin,0.6,z_image,2000,AGMM,153,0.01088831340894103,0.007455525207051377,0.01088831340894103,0.007455525207051377,5
sin,0.6,z_image,2000,AGMM,154,0.0047491566278040406,0.001045284110997348,0.0047491566278040406,0.001045284110997348,5
sin,0.6,z_image,2000,AGMM,155,0.005848335917107761,0.0024145463539625316,0.005848335917107761,0.0024145463539625316,5
sin,0.6,z_image,2000,AGMM,156,0.005292678717523813,0.0019703704168354966,0.005292678717523813,0.0019703704168354966,5
sin,0.6,z_image,2000,AGMM,157,0.005643496382981538,0.003230528493726717,0.005643496382981538,0.003230528493726717,5
sin,0.6,z_image,2000,AGMM,158,0.006307001784443855,0.002315295486262744,0.006307001784443855,0.002315295486262744,5
sin,0.6,z_image,2000,AGMM,159,0.00526961162686348,0.002560070739515317,0.00526961162686348,0.002560070739515317,5
sin,0.6,z_image,2000,AGMM,160,0.006208919826894999,0.0010812467495516704,0.006208919826894999,0.0010812467495516704,5
sin,0.6,z_image,2000,AGMM,161,0.007688986556604505,0.006090911530649585,0.007688986556604505,0.006090911530649585,5
sin,0.6,z_image,2000,AGMM,162,0.0128316733520478,0.014394314095937787,0.0128316733520478,0.014394314095937787,5
sin,0.6,z_image,2000,AGMM,163,0.004646225459873676,0.0007435461043999894,0.004646225459873676,0.0007435461043999894,5
sin,0.6,z_image,2000,AGMM,164,0.005573228839784861,0.0020450421707143055,0.005573228839784861,0.0020450421707143055,5
sin,0.6,z_image,2000,AGMM,165,0.006047693127766251,0.0026598106966317842,0.006047693127766251,0.0026598106966317842,5
sin,0.6,z_image,2000,AGMM,166,0.006842678971588611,0.0043104556415051055,0.006842678971588611,0.0043104556415051055,5
sin,0.6,z_image,2000,AGMM,167,0.004496451653540135,0.00047414017268105864,0.004496451653540135,0.00047414017268105864,5
sin,0.6,z_image,2000,AGMM,168,0.004385575070045888,0.0021452892734647646,0.004385575070045888,0.0021452892734647646,5
sin,0.6,z_image,2000,AGMM,169,0.00506805581972003,0.003028075924673813,0.00506805581972003,0.003028075924673813,5
sin,0.6,z_image,2000,AGMM,170,0.006216310942545533,0.0016624156801359083,0.006216310942545533,0.0016624156801359083,5
sin,0.6,z_image,2000,AGMM,171,0.004961936897598207,0.0025174636295455712,0.004961936897598207,0.0025174636295455712,5
sin,0.6,z_image,2000,AGMM,172,0.0061584125272929665,0.0016380062590415588,0.0061584125272929665,0.0016380062590415588,5
sin,0.6,z_image,2000,AGMM,173,0.005177993699908257,0.0023885954573364307,0.005177993699908257,0.0023885954573364307,5
sin,0.6,z_image,2000,AGMM,174,0.005357077624648809,0.0015886846949238452,0.005357077624648809,0.0015886846949238452,5
sin,0.6,z_image,2000,AGMM,175,0.003822626918554306,0.0009220389889060556,0.003822626918554306,0.0009220389889060556,5
sin,0.6,z_image,2000,AGMM,176,0.004919372615404427,0.0027166720137366583,0.004919372615404427,0.0027166720137366583,5
sin,0.6,z_image,2000,AGMM,177,0.005703823268413543,0.0021013799355334827,0.005703823268413543,0.0021013799355334827,5
sin,0.6,z_image,2000,AGMM,178,0.006326540466398,0.0033576394648317234,0.006326540466398,0.0033576394648317234,5
sin,0.6,z_image,2000,AGMM,179,0.00542174915317446,0.0027307059114868117,0.00542174915317446,0.0027307059114868117,5
sin,0.6,z_image,2000,AGMM,180,0.004898944590240717,0.00041813559929967584,0.004898944590240717,0.00041813559929967584,5
sin,0.6,z_image,2000,AGMM,181,0.00845737811177969,0.006974180362705878,0.00845737811177969,0.006974180362705878,5
sin,0.6,z_image,2000,AGMM,182,0.005733218183740974,0.0025990661454146128,0.005733218183740974,0.0025990661454146128,5
sin,0.6,z_image,2000,AGMM,183,0.006572112161666155,0.002820202005145787,0.006572112161666155,0.002820202005145787,5
sin,0.6,z_image,2000,AGMM,184,0.005753732519224286,0.0017033851049512324,0.005753732519224286,0.0017033851049512324,5
sin,0.6,z_image,2000,AGMM,185,0.006111314985901117,0.0026009929300206346,0.006111314985901117,0.0026009929300206346,5
sin,0.6,z_image,2000,AGMM,186,0.004735512007027864,0.0022058720530927843,0.004735512007027864,0.0022058720530927843,5
sin,0.6,z_image,2000,AGMM,187,0.006112142978236079,0.003125211968798997,0.006112142978236079,0.003125211968798997,5
sin,0.6,z_image,2000,AGMM,188,0.005140119465067983,0.002257213752182476,0.005140119465067983,0.002257213752182476,5
sin,0.6,z_image,2000,AGMM,189,0.0045333364978432655,0.0014078795352563968,0.0045333364978432655,0.0014078795352563968,5
sin,0.6,z_image,2000,AGMM,190,0.00481991064734757,0.0022257821507065166,0.00481991064734757,0.0022257821507065166,5
sin,0.6,z_image,2000,AGMM,191,0.005275886878371239,0.001965943772451124,0.005275886878371239,0.001965943772451124,5
sin,0.6,z_image,2000,AGMM,192,0.005057572084479034,0.0026696066447334374,0.005057572084479034,0.0026696066447334374,5
sin,0.6,z_image,2000,AGMM,193,0.006002580327913165,0.0031384238341516956,0.006002580327913165,0.0031384238341516956,5
sin,0.6,z_image,2000,AGMM,194,0.00516913989558816,0.0011876656865979919,0.00516913989558816,0.0011876656865979919,5
sin,0.6,z_image,2000,AGMM,195,0.008474625647068024,0.00476599358816791,0.008474625647068024,0.00476599358816791,5
sin,0.6,z_image,2000,AGMM,196,0.004834620747715235,0.002260150738858768,0.004834620747715235,0.002260150738858768,5
sin,0.6,z_image,2000,AGMM,197,0.005305215623229742,0.0008024987534084822,0.005305215623229742,0.0008024987534084822,5
sin,0.6,z_image,2000,AGMM,198,0.0068784811533987526,0.0027785984067949378,0.0068784811533987526,0.0027785984067949378,5
sin,0.6,z_image,2000,AGMM,199,0.006518621789291501,0.004637391021749516,0.006518621789291501,0.004637391021749516,5
